,YEAR,HR,DT,MN,DPT,WBT,DBT,Normal_Temp
32700,2022,48,4,1,,,28.67928,30.4
32701,2022,48,5,1,,,28.59866,30.4
32702,2022,48,6,1,,,28.56686,30.4
32703,2022,48,7,1,,,28.5372,30.4
32704,2022,48,8,1,,,28.48092,30.4
32705,2022,48,9,1,,,28.48074,30.4
32706,2022,48,10,1,,,28.46823,30.4
32707,2022,48,11,1,,,28.43917,30.4
32708,2022,48,12,1,,,28.4307,30.4
32709,2022,48,13,1,,,28.4252,30.4
32710,2022,48,14,1,,,28.41293,30.4
32711,2022,48,15,1,,,28.35757,30.4
32712,2022,48,16,1,,,28.3552,30.4
32713,2022,48,17,1,,,28.33224,30.4
32714,2022,48,18,1,,,28.12716,30.4
32715,2022,48,19,1,,,28.1252,30.4
32716,2022,48,20,1,,,28.10903,30.4
32717,2022,48,21,1,,,28.089,30.4
32718,2022,48,22,1,,,28.08694,30.4
32719,2022,48,23,1,,,28.00564,30.4
32720,2022,48,24,1,,,27.97335,30.4
32721,2022,48,25,1,,,27.96548,30.4
32722,2022,48,26,1,,,27.96334,30.4
32723,2022,48,27,1,,,27.90444,30.4
32724,2022,48,28,1,,,27.8689,30.4
32725,2022,48,29,1,,,27.85488,30.4
32726,2022,48,30,1,,,27.756,30.4
32727,2022,48,31,1,,,27.7454,30.4
32728,2022,60,1,1,,,27.7283,30.4
32729,2022,60,2,1,,,27.72085,30.4
32730,2022,60,3,1,,,27.7131,30.4
32731,2022,60,4,1,,,27.69692,30.4
32732,2022,60,5,1,,,27.6827,30.4
32733,2022,60,6,1,,,27.67312,30.4
32734,2022,60,7,1,,,27.61263,30.4
32735,2022,60,8,1,,,27.55996,30.4
32736,2022,60,9,1,,,27.53475,30.4
32737,2022,60,10,1,,,27.52487,30.4
32738,2022,60,11,1,,,27.51608,30.4
32739,2022,60,12,1,,,27.48293,30.4
32740,2022,60,13,1,,,27.48092,30.4
32741,2022,60,14,1,,,27.4452,30.4
32742,2022,60,15,1,,,27.42886,30.4
32743,2022,60,16,1,,,27.40835,30.4
32744,2022,60,17,1,,,27.40646,30.4
32745,2022,60,18,1,,,27.39535,30.4
32746,2022,60,19,1,,,27.38992,30.4
32747,2022,60,20,1,,,27.3838,30.4
32748,2022,60,21,1,,,27.37795,30.4
32749,2022,60,22,1,,,27.3776,30.4
32750,2022,60,23,1,,,27.3635,30.4
32751,2022,60,24,1,,,27.33566,30.4
32752,2022,60,25,1,,,27.27725,30.4
32753,2022,60,26,1,,,27.26736,30.4
32754,2022,60,27,1,,,27.20303,30.4
32755,2022,60,28,1,,,27.19613,30.4
32756,2022,60,29,1,,,27.12374,30.4
32757,2022,60,30,1,,,27.10537,30.4
32758,2022,60,31,1,,,27.08962,30.4
32759,2022,72,1,1,,,27.06326,30.4
32760,2022,72,2,1,,,27.06295,30.4
32761,2022,72,3,1,,,27.05068,30.4
32762,2022,72,4,1,,,27.035,30.4
32763,2022,72,5,1,,,27.02303,30.4
32764,2022,72,6,1,,,27.00222,30.4
32765,2022,72,7,1,,,26.9518,30.4
32766,2022,72,8,1,,,26.91042,30.4
32767,2022,72,9,1,,,26.8975,30.4
32768,2022,72,10,1,,,26.82803,30.4
32769,2022,72,11,1,,,26.81228,30.4
32770,2022,72,12,1,,,26.80477,30.4
32771,2022,72,13,1,,,26.78307,30.4
32772,2022,72,14,1,,,26.77844,30.4
32773,2022,72,15,1,,,26.7714,30.4
32774,2022,72,16,1,,,26.75582,30.4
32775,2022,72,17,1,,,26.73983,30.4
32776,2022,72,18,1,,,26.72177,30.4
32777,2022,72,19,1,,,26.6971,30.4
32778,2022,72,20,1,,,26.65505,30.4
32779,2022,72,21,1,,,26.64553,30.4
32780,2022,72,22,1,,,26.62716,30.4
32781,2022,72,23,1,,,26.62084,30.4
32782,2022,72,24,1,,,26.5929,30.4
32783,2022,72,26,1,,,26.57803,30.4
32784,2022,72,27,1,,,26.52902,30.4
32785,2022,72,28,1,,,26.52343,30.4
32786,2022,72,29,1,,,26.51943,30.4
32787,2022,72,30,1,,,26.5115,30.4
32788,2022,72,31,1,,,26.48605,30.4
32789,2022,84,1,1,,,26.45968,30.4
32790,2022,84,2,1,,,26.4548,30.4
32791,2022,84,3,1,,,26.4343,30.4
32792,2022,84,4,1,,,26.4161,30.4
32793,2022,84,5,1,,,26.38867,30.4
32794,2022,84,6,1,,,26.3721,30.4
32795,2022,84,7,1,,,26.35824,30.4
32796,2022,84,8,1,,,26.33798,30.4
32797,2022,84,9,1,,,26.30834,30.4
32798,2022,84,10,1,,,26.303,30.4
32799,2022,84,11,1,,,26.29708,30.4
32800,2022,84,12,1,,,26.29165,30.4
32801,2022,84,13,1,,,26.28347,30.4
32802,2022,84,14,1,,,26.28115,30.4
32803,2022,84,15,1,,,26.27212,30.4
32804,2022,84,16,1,,,26.24233,30.4
32805,2022,84,17,1,,,26.2092,30.4
32806,2022,84,18,1,,,26.20504,30.4
32807,2022,84,19,1,,,26.19943,30.4
32808,2022,84,20,1,,,26.16848,30.4
32809,2022,84,21,1,,,26.06948,30.4
32810,2022,84,22,1,,,26.04135,30.4
32811,2022,84,23,1,,,26.02722,30.4
32812,2022,84,24,1,,,14.48135,30.4
32813,2022,84,25,1,,,15.1962,30.4
32814,2022,84,26,1,,,15.24197,30.4
32815,2022,84,27,1,,,15.43276,30.4
32816,2022,84,28,1,,,15.64163,30.4
32817,2022,84,29,1,,,15.66995,30.4
32818,2022,84,30,1,,,15.7361,30.4
32819,2022,84,31,1,,,16.24075,30.4
32820,2022,0,1,2,12.5,13.6,16.27932,31.1
32821,2022,0,2,2,17.2,17.8,16.30776,31.1
32822,2022,0,3,2,17.8,18.0,16.3467,31.1
32823,2022,0,4,2,16.6,18.4,16.47488,31.1
32824,2022,0,5,2,12.5,14.4,16.54495,31.1
32825,2022,0,6,2,12.8,15.0,16.54537,31.1
32826,2022,0,7,2,19.1,19.6,16.57595,31.1
32827,2022,0,8,2,17.0,17.8,16.63564,31.1
32828,2022,0,9,2,17.4,18.0,19.0,31.1
32829,2022,0,10,2,14.2,15.8,18.0,31.1
32830,2022,0,11,2,11.5,17.0,24.2,31.1
32831,2022,0,12,2,14.3,16.6,19.8,31.1
32832,2022,0,13,2,15.6,17.4,20.0,31.1
32833,2022,0,14,2,17.9,18.6,19.8,31.1
32834,2022,0,15,2,17.3,18.8,21.2,31.1
32835,2022,0,16,2,17.1,18.0,19.4,31.1
32836,2022,0,17,2,18.1,18.6,19.4,31.1
32837,2022,0,18,2,17.0,17.8,19.0,31.1
32838,2022,0,19,2,16.1,17.4,19.4,31.1
32839,2022,0,20,2,18.2,19.0,20.4,31.1
32840,2022,0,22,2,14.8,16.4,18.6,31.1
32841,2022,0,23,2,16.5,17.6,19.2,31.1
32842,2022,0,24,2,19.3,20.0,21.2,31.1
32843,2022,0,25,2,15.6,17.6,20.6,31.1
32844,2022,0,26,2,14.8,17.0,20.2,31.1
32845,2022,0,27,2,17.4,18.8,21.0,31.1
32846,2022,0,28,2,13.6,16.4,20.2,31.1
32847,2022,12,1,2,11.8,13.8,16.2,31.1
32848,2022,12,2,2,17.0,17.6,18.6,31.1
32849,2022,12,3,2,18.0,18.4,19.0,31.1
32850,2022,12,4,2,16.4,17.6,19.4,31.1
32851,2022,12,5,2,11.5,14.0,17.0,31.1
32852,2022,12,6,2,13.1,15.8,19.4,31.1
32853,2022,12,7,2,19.6,20.2,21.2,31.1
32854,2022,12,8,2,17.6,18.2,19.2,31.1
32855,2022,12,9,2,17.6,18.4,19.6,31.1
32856,2022,12,10,2,14.2,16.4,19.4,31.1
32857,2022,12,11,2,10.2,16.6,24.6,31.1
32858,2022,12,12,2,11.5,16.6,23.2,31.1
32859,2022,12,13,2,14.6,17.4,21.4,31.1
32860,2022,12,14,2,16.8,18.0,19.8,31.1
32861,2022,12,15,2,17.3,19.4,22.8,31.1
32862,2022,12,16,2,17.8,19.0,21.0,31.1
32863,2022,12,17,2,18.4,19.0,20.0,31.1
32864,2022,12,18,2,18.4,19.0,20.0,31.1
32865,2022,12,19,2,17.1,18.6,21.0,31.1
32866,2022,12,20,2,16.1,17.4,19.4,31.1
32867,2022,12,21,2,15.0,16.4,18.4,31.1
32868,2022,12,22,2,14.0,16.2,19.2,31.1
32869,2022,12,23,2,15.4,17.2,19.8,31.1
32870,2022,12,24,2,20.3,21.2,22.8,31.1
32871,2022,12,25,2,16.1,18.2,21.4,31.1
32872,2022,12,26,2,15.4,17.4,20.4,31.1
32873,2022,12,27,2,14.0,17.0,21.2,31.1
32874,2022,12,28,2,14.3,17.4,21.8,31.1
32875,2022,24,1,2,13.2,19.4,28.4,31.1
32876,2022,24,2,2,17.0,21.0,27.8,31.1
32877,2022,24,3,2,19.2,22.0,27.2,31.1
32878,2022,24,4,2,12.2,18.4,27.0,31.1
32879,2022,24,5,2,11.9,18.8,28.4,31.1
32880,2022,24,6,2,12.9,19.4,28.8,31.1
32881,2022,24,7,2,17.3,20.6,26.2,31.1
32882,2022,24,8,2,17.7,20.6,25.6,31.1
32883,2022,24,9,2,16.8,20.4,26.4,31.1
32884,2022,24,10,2,12.9,19.4,28.8,31.1
32885,2022,24,11,2,12.9,20.2,31.0,31.1
32886,2022,24,12,2,12.7,19.8,30.2,31.1
32887,2022,24,13,2,16.6,21.0,28.4,31.1
32888,2022,24,14,2,12.3,19.6,30.0,31.1
32889,2022,24,15,2,18.2,21.4,27.0,31.1
32890,2022,24,16,2,19.0,21.8,26.8,31.1
32891,2022,24,17,2,19.0,22.0,27.4,31.1
32892,2022,24,18,2,14.7,20.0,28.2,31.1
32893,2022,24,19,2,15.8,21.2,30.0,31.1
32894,2022,24,20,2,16.6,21.8,30.6,31.1
32895,2022,24,21,2,13.3,19.8,29.4,31.1
32896,2022,24,22,2,8.7,19.0,32.2,31.1
32897,2022,24,23,2,15.3,21.0,30.2,31.1
32898,2022,24,24,2,18.9,23.0,30.6,31.1
32899,2022,24,26,2,9.7,19.0,31.2,31.1
32900,2022,24,27,2,14.6,20.8,30.6,31.1
32901,2022,24,28,2,15.9,22.0,32.2,31.1
32902,2022,36,1,2,14.5,20.4,29.6,31.1
32903,2022,36,2,2,19.5,22.8,29.0,31.1
32904,2022,36,3,2,19.7,22.6,28.0,31.1
32905,2022,36,4,2,11.9,18.6,27.8,31.1
32906,2022,36,5,2,13.0,19.2,28.2,31.1
32907,2022,36,6,2,14.1,20.6,30.6,31.1
32908,2022,36,7,2,18.4,21.6,27.2,31.1
32909,2022,36,8,2,18.9,21.8,27.0,31.1
32910,2022,36,9,2,17.6,21.2,27.4,31.1
32911,2022,36,10,2,16.8,22.0,31.0,31.1
32912,2022,36,11,2,11.7,21.0,34.6,31.1
32913,2022,36,12,2,15.1,21.4,31.6,31.1
32914,2022,36,13,2,19.8,23.4,30.4,31.1
32915,2022,36,14,2,11.0,19.4,31.0,31.1
32916,2022,36,15,2,17.0,21.0,27.8,31.1
32917,2022,36,16,2,18.7,22.0,28.1,31.1
32918,2022,36,17,2,19.4,22.6,28.6,31.1
32919,2022,36,18,2,13.9,20.4,30.4,31.1
32920,2022,36,19,2,17.7,22.8,32.0,31.1
32921,2022,36,20,2,16.1,21.8,31.4,31.1
32922,2022,36,21,2,10.4,19.4,31.6,31.1
32923,2022,36,22,2,18.1,22.8,31.4,31.1
32924,2022,36,23,2,17.7,22.8,32.0,31.1
32925,2022,36,24,2,19.8,24.0,32.2,31.1
32926,2022,36,25,2,17.8,23.0,32.4,31.1
32927,2022,36,26,2,19.2,23.6,32.0,31.1
32928,2022,36,27,2,18.5,23.4,32.6,31.1
32929,2022,36,28,2,17.7,23.2,33.2,31.1
32930,2022,48,1,2,16.0,20.0,26.4,31.1
32931,2022,48,2,2,18.7,21.6,26.8,31.1
32932,2022,48,3,2,20.5,22.6,26.6,31.1
32933,2022,48,4,2,12.9,18.4,26.2,31.1
32934,2022,48,5,2,14.8,19.4,26.4,31.1
32935,2022,48,6,2,17.6,21.2,27.4,31.1
32936,2022,48,7,2,18.6,21.0,25.2,31.1
32937,2022,48,8,2,17.4,20.4,25.4,31.1
32938,2022,48,9,2,18.1,21.0,26.0,31.1
32939,2022,48,10,2,15.5,20.4,28.2,31.1
32940,2022,48,11,2,14.7,20.2,28.8,31.1
32941,2022,48,12,2,16.4,21.0,28.6,31.1
32942,2022,48,13,2,17.9,21.8,28.6,31.1
32943,2022,48,14,2,9.6,18.8,30.8,31.1
32944,2022,48,15,2,14.9,19.8,27.4,31.1
32945,2022,48,16,2,17.7,21.0,26.6,31.1
32946,2022,48,17,2,18.0,21.4,27.4,31.1
32947,2022,48,18,2,12.1,19.2,29.2,31.1
32948,2022,48,19,2,15.7,21.0,29.6,31.1
32949,2022,48,20,2,15.6,20.8,29.2,31.1
32950,2022,48,21,2,14.5,20.2,29.0,31.1
32951,2022,48,22,2,18.0,21.4,27.4,31.1
32952,2022,48,23,2,17.3,22.0,30.2,31.1
32953,2022,48,24,2,17.2,22.4,31.6,31.1
32954,2022,48,25,2,15.9,21.0,29.4,31.1
32955,2022,48,26,2,16.1,21.4,30.2,31.1
32956,2022,48,27,2,15.1,21.2,31.0,31.1
32957,2022,48,28,2,13.0,20.6,32.0,31.1
32958,2022,60,1,2,15.3,18.4,23.0,31.1
32959,2022,60,2,2,16.5,19.8,23.0,31.1
32960,2022,60,3,2,19.6,21.4,24.6,31.1
32961,2022,60,4,2,13.8,17.6,23.0,31.1
32962,2022,60,5,2,16.7,19.3,23.2,31.1
32963,2022,60,6,2,19.6,21.4,24.6,31.1
32964,2022,60,7,2,18.7,20.2,22.8,31.1
32965,2022,60,8,2,17.6,19.8,23.4,31.1
32966,2022,60,9,2,18.1,20.4,24.4,31.1
32967,2022,60,10,2,16.9,20.2,25.6,31.1
32968,2022,60,11,2,11.9,18.6,27.8,31.1
32969,2022,60,12,2,14.3,19.0,26.0,31.1
32970,2022,60,13,2,18.6,21.0,25.2,31.1
32971,2022,60,14,2,12.3,17.6,24.8,31.1
32972,2022,60,15,2,15.4,18.8,24.0,31.1
32973,2022,60,16,2,16.6,19.4,23.8,31.1
32974,2022,60,17,2,16.9,19.4,23.4,31.1
32975,2022,60,18,2,16.1,19.4,24.6,31.1
32976,2022,60,19,2,16.1,19.6,25.2,31.1
32977,2022,60,20,2,17.2,20.4,25.8,31.1
32978,2022,60,21,2,15.1,19.4,26.0,31.1
32979,2022,60,23,2,17.9,21.0,26.4,31.1
32980,2022,60,24,2,16.2,20.6,27.8,31.1
32981,2022,60,25,2,19.1,19.1,26.2,31.1
32982,2022,60,26,2,10.1,17.6,27.2,31.1
32983,2022,60,27,2,14.5,19.6,27.4,31.1
32984,2022,60,28,2,15.7,20.4,28.0,31.1
32985,2022,72,1,2,17.8,19.0,21.0,31.1
32986,2022,72,2,2,18.5,19.2,20.4,31.1
32987,2022,72,3,2,19.7,21.0,23.4,31.1
32988,2022,72,4,2,14.9,17.4,21.0,31.1
32989,2022,72,5,2,14.8,17.4,21.2,31.1
32990,2022,72,6,2,20.0,21.0,22.8,31.1
32991,2022,72,7,2,18.5,19.6,21.4,31.1
32992,2022,72,8,2,17.2,19.4,23.0,31.1
32993,2022,72,9,2,16.1,18.2,21.4,31.1
32994,2022,72,10,2,16.4,18.8,22.6,31.1
32995,2022,72,11,2,13.5,18.0,24.4,31.1
32996,2022,72,12,2,16.2,18.8,22.8,31.1
32997,2022,72,13,2,19.8,21.0,23.2,31.1
32998,2022,72,14,2,12.8,16.4,21.2,31.1
32999,2022,72,15,2,14.5,17.2,21.0,31.1
33000,2022,72,16,2,17.7,19.2,21.6,31.1
33001,2022,72,17,2,17.1,18.8,21.6,31.1
33002,2022,72,18,2,16.2,18.4,21.8,31.1
33003,2022,72,19,2,20.2,21.4,23.6,31.1
33004,2022,72,20,2,16.0,18.4,22.0,31.1
33005,2022,72,21,2,14.9,17.8,22.0,31.1
33006,2022,72,22,2,18.8,20.2,22.6,31.1
33007,2022,72,23,2,18.7,20.2,22.8,31.1
33008,2022,72,24,2,17.4,20.4,25.4,31.1
33009,2022,72,25,2,19.8,21.0,23.2,31.1
33010,2022,72,26,2,12.4,16.8,22.6,31.1
33011,2022,72,27,2,15.3,18.4,23.0,31.1
33012,2022,72,28,2,17.7,20.2,24.4,31.1
33013,2022,84,1,2,16.3,17.6,19.6,31.1
33014,2022,84,2,2,18.1,18.6,19.4,31.1
33015,2022,84,3,2,19.1,20.0,21.6,31.1
33016,2022,84,4,2,12.6,15.0,18.0,31.1
33017,2022,84,5,2,14.2,16.2,19.0,31.1
33018,2022,84,6,2,19.0,19.8,21.2,31.1
33019,2022,84,7,2,17.9,18.6,19.8,31.1
33020,2022,84,8,2,17.4,18.4,20.0,31.1
33021,2022,84,9,2,16.1,17.4,19.4,31.1
33022,2022,84,10,2,16.2,18.0,20.8,31.1
33023,2022,84,11,2,13.9,16.8,20.8,31.1
33024,2022,84,12,2,15.7,18.0,21.4,31.1
33025,2022,84,13,2,18.8,19.6,21.0,31.1
33026,2022,84,14,2,16.1,18.2,21.4,31.1
33027,2022,84,15,2,16.0,17.6,20.0,31.1
33028,2022,84,16,2,17.5,18.4,19.8,31.1
33029,2022,84,18,2,16.8,18.0,19.8,31.1
33030,2022,84,22,2,16.2,18.0,20.8,31.1
33031,2022,84,26,2,15.4,17.8,21.4,31.1
33032,2022,84,27,2,10.8,15.4,21.0,31.1
33033,2022,0,1,3,15.8,18.2,21.8,32.6
33034,2022,0,2,3,18.6,20.0,22.4,32.6
33035,2022,0,3,3,16.6,19.4,23.8,32.6
33036,2022,0,4,3,13.4,17.0,22.0,32.6
33037,2022,0,5,3,13.8,17.2,22.0,32.6
33038,2022,0,6,3,18.7,20.4,23.4,32.6
33039,2022,0,7,3,18.7,21.2,25.6,32.6
33040,2022,0,8,3,17.6,21.0,26.8,32.6
33041,2022,0,9,3,21.9,23.4,26.4,32.6
33042,2022,0,10,3,19.5,21.6,25.4,32.6
33043,2022,0,11,3,20.2,22.0,25.4,32.6
33044,2022,0,12,3,15.5,19.6,26.0,32.6
33045,2022,0,13,3,20.6,21.8,24.0,32.6
33046,2022,0,14,3,12.4,17.2,23.6,32.6
33047,2022,0,15,3,19.0,21.0,24.6,32.6
33048,2022,0,16,3,16.9,19.6,24.0,32.6
33049,2022,0,17,3,18.4,21.6,27.2,32.6
33050,2022,0,18,3,18.7,21.0,25.0,32.6
33051,2022,0,19,3,21.6,22.8,25.2,32.6
33052,2022,0,20,3,22.7,23.8,26.2,32.6
33053,2022,0,21,3,22.7,23.4,24.8,32.6
33054,2022,0,22,3,18.2,21.0,25.8,32.6
33055,2022,0,23,3,15.5,18.8,23.8,32.6
33056,2022,0,24,3,22.4,24.0,27.4,32.6
33057,2022,0,25,3,18.4,20.8,25.0,32.6
33058,2022,0,26,3,23.3,24.6,27.4,32.6
33059,2022,0,27,3,23.3,24.0,25.6,32.6
33060,2022,0,28,3,24.0,24.6,26.0,32.6
33061,2022,0,29,3,22.0,22.8,24.4,32.6
33062,2022,0,30,3,22.3,23.0,24.4,32.6
33063,2022,0,31,3,23.0,23.4,24.2,32.6
33064,2022,12,1,3,17.4,19.2,22.2,32.6
33065,2022,12,2,3,18.3,20.2,23.4,32.6
33066,2022,12,3,3,16.1,19.4,24.6,32.6
33067,2022,12,4,3,13.7,17.8,23.6,32.6
33068,2022,12,5,3,13.8,18.0,24.0,32.6
33069,2022,12,6,3,17.7,20.0,23.8,32.6
33070,2022,12,7,3,17.8,20.2,24.2,32.6
33071,2022,12,8,3,16.4,20.8,28.0,32.6
33072,2022,12,9,3,20.9,23.0,27.2,32.6
33073,2022,12,10,3,18.5,21.2,26.0,32.6
33074,2022,12,11,3,18.8,21.4,26.0,32.6
33075,2022,12,12,3,15.3,20.0,27.4,32.6
33076,2022,12,13,3,16.4,20.0,25.8,32.6
33077,2022,12,14,3,16.4,20.0,25.8,32.6
33078,2022,12,15,3,17.7,20.6,25.6,32.6
33079,2022,12,16,3,17.5,21.0,27.0,32.6
33080,2022,12,17,3,17.3,21.6,29.0,32.6
33081,2022,12,18,3,21.8,23.4,26.6,32.6
33082,2022,12,19,3,22.9,24.4,27.6,32.6
33083,2022,12,20,3,22.2,24.0,27.8,32.6
33084,2022,12,21,3,21.3,23.0,26.4,32.6
33085,2022,12,22,3,18.6,21.2,25.8,32.6
33086,2022,12,23,3,9.1,17.6,28.2,32.6
33087,2022,12,24,3,22.6,24.4,28.2,32.6
33088,2022,12,25,3,19.7,22.6,28.0,32.6
33089,2022,12,26,3,23.2,24.8,28.2,32.6
33090,2022,12,27,3,23.9,25.0,27.4,32.6
33091,2022,12,28,3,24.3,25.4,27.8,32.6
33092,2022,12,29,3,23.8,24.8,27.0,32.6
33093,2022,12,31,3,23.4,24.2,26.0,32.6
33094,2022,24,1,3,17.2,22.6,32.2,32.6
33095,2022,24,3,3,13.5,21.8,34.8,32.6
33096,2022,24,4,3,9.6,20.2,34.6,32.6
33097,2022,24,5,3,11.2,21.2,35.8,32.6
33098,2022,24,6,3,10.9,20.6,34.4,32.6
33099,2022,24,7,3,15.7,22.0,32.6,32.6
33100,2022,24,8,3,16.9,22.6,32.6,32.6
33101,2022,24,9,3,17.0,22.8,33.0,32.6
33102,2022,24,10,3,16.1,23.0,35.0,32.6
33103,2022,24,11,3,18.1,24.0,35.0,32.6
33104,2022,24,12,3,13.4,22.0,35.6,32.6
33105,2022,24,13,3,10.0,21.0,36.4,32.6
33106,2022,24,14,3,7.3,20.6,37.8,32.6
33107,2022,24,15,3,16.5,23.4,35.6,32.6
33108,2022,24,16,3,22.3,26.2,34.8,32.6
33109,2022,24,17,3,22.4,26.2,34.6,32.6
33110,2022,24,18,3,21.0,25.2,34.0,32.6
33111,2022,24,19,3,23.9,26.2,31.6,32.6
33112,2022,24,20,3,23.6,25.4,29.4,32.6
33113,2022,24,21,3,21.7,25.0,32.0,32.6
33114,2022,24,22,3,15.4,21.4,31.2,32.6
33115,2022,24,23,3,8.3,20.2,35.8,32.6
33116,2022,24,24,3,18.4,24.0,34.6,32.6
33117,2022,24,25,3,21.4,25.0,32.6,32.6
33118,2022,24,26,3,24.1,26.6,32.4,32.6
33119,2022,24,27,3,23.5,26.4,33.0,32.6
33120,2022,24,28,3,24.7,26.8,31.8,32.6
33121,2022,24,29,3,24.5,27.0,33.0,32.6
33122,2022,24,30,3,22.9,26.0,33.0,32.6
33123,2022,24,31,3,24.3,26.4,31.2,32.6
33124,2022,36,1,3,17.6,23.0,32.8,32.6
33125,2022,36,2,3,18.6,23.8,33.6,32.6
33126,2022,36,3,3,16.1,22.6,33.8,32.6
33127,2022,36,4,3,12.4,21.4,35.0,32.6
33128,2022,36,5,3,13.4,21.4,33.8,32.6
33129,2022,36,6,3,16.5,23.6,36.2,32.6
33130,2022,36,7,3,19.6,23.6,31.4,32.6
33131,2022,36,8,3,17.3,23.6,35.0,32.6
33132,2022,36,9,3,16.7,24.0,37.2,32.6
33133,2022,36,10,3,18.7,24.8,36.6,32.6
33134,2022,36,11,3,17.4,23.8,35.6,32.6
33135,2022,36,12,3,20.2,25.0,34.8,32.6
33136,2022,36,13,3,11.8,22.0,37.4,32.6
33137,2022,36,14,3,5.6,20.6,39.2,32.6
33138,2022,36,15,3,15.4,23.4,37.2,32.6
33139,2022,36,16,3,16.7,23.6,36.0,32.6
33140,2022,36,17,3,18.6,24.8,36.8,32.6
33141,2022,36,18,3,22.5,26.2,34.4,32.6
33142,2022,36,19,3,24.6,27.0,32.8,32.6
33143,2022,36,20,3,23.1,25.6,31.2,32.6
33144,2022,36,21,3,22.6,25.2,30.8,32.6
33145,2022,36,22,3,16.9,22.6,32.6,32.6
33146,2022,36,23,3,16.4,23.2,35.2,32.6
33147,2022,36,24,3,16.2,22.6,33.6,32.6
33148,2022,36,25,3,21.0,24.6,32.0,32.6
33149,2022,36,26,3,25.1,27.2,32.2,32.6
33150,2022,36,27,3,22.8,25.8,32.4,32.6
33151,2022,36,28,3,26.0,27.8,32.4,32.6
33152,2022,36,29,3,23.7,26.8,34.0,32.6
33153,2022,36,30,3,22.5,25.8,33.0,32.6
33154,2022,36,31,3,22.2,25.4,32.0,32.6
33155,2022,48,1,3,15.4,21.2,30.6,32.6
33156,2022,48,2,3,13.2,20.6,31.8,32.6
33157,2022,48,3,3,16.2,22.0,31.8,32.6
33158,2022,48,4,3,13.0,20.4,31.4,32.6
33159,2022,48,5,3,17.4,22.2,30.6,32.6
33160,2022,48,6,3,17.4,22.2,30.6,32.6
33161,2022,48,7,3,18.1,22.8,31.4,32.6
33162,2022,48,8,3,18.7,23.4,32.2,32.6
33163,2022,48,9,3,20.2,24.2,32.2,32.6
33164,2022,48,10,3,18.3,23.4,32.8,32.6
33165,2022,48,11,3,17.6,23.4,34.0,32.6
33166,2022,48,12,3,21.1,24.6,31.8,32.6
33167,2022,48,13,3,10.8,21.0,35.6,32.6
33168,2022,48,14,3,5.5,19.4,36.0,32.6
33169,2022,48,15,3,13.4,22.0,35.6,32.6
33170,2022,48,16,3,11.7,21.6,36.4,32.6
33171,2022,48,17,3,16.6,23.0,34.2,32.6
33172,2022,48,18,3,8.9,20.6,36.4,32.6
33173,2022,48,19,3,21.1,24.4,31.2,32.6
33174,2022,48,20,3,23.6,25.4,29.4,32.6
33175,2022,48,21,3,23.2,25.4,30.2,32.6
33176,2022,48,22,3,16.1,22.0,32.0,32.6
33177,2022,48,23,3,14.7,21.4,32.2,32.6
33178,2022,48,24,3,18.3,23.0,31.6,32.6
33179,2022,48,25,3,21.0,24.0,30.0,32.6
33180,2022,48,26,3,20.6,23.8,30.2,32.6
33181,2022,48,27,3,23.5,25.6,30.4,32.6
33182,2022,48,28,3,22.7,25.4,31.4,32.6
33183,2022,48,29,3,21.3,25.6,34.8,32.6
33184,2022,48,30,3,23.1,26.0,32.6,32.6
33185,2022,48,31,3,21.5,24.6,31.0,32.6
33186,2022,60,1,3,17.1,20.6,26.4,32.6
33187,2022,60,2,3,11.5,19.4,30.4,32.6
33188,2022,60,3,3,16.0,21.0,29.2,32.6
33189,2022,60,4,3,9.1,18.0,29.2,32.6
33190,2022,60,5,3,13.5,19.6,28.6,32.6
33191,2022,60,6,3,15.3,20.6,29.0,32.6
33192,2022,60,7,3,21.2,23.6,28.4,32.6
33193,2022,60,8,3,17.9,22.4,30.4,32.6
33194,2022,60,9,3,18.6,22.6,30.0,32.6
33195,2022,60,10,3,18.8,22.8,30.2,32.6
33196,2022,60,11,3,16.6,21.8,30.6,32.6
33197,2022,60,12,3,19.0,22.8,29.8,32.6
33198,2022,60,13,3,10.0,19.6,32.6,32.6
33199,2022,60,14,3,12.5,20.4,32.0,32.6
33200,2022,60,15,3,12.2,20.6,33.0,32.6
33201,2022,60,16,3,12.1,21.0,34.2,32.6
33202,2022,60,17,3,18.8,23.2,31.4,32.6
33203,2022,60,18,3,17.2,22.6,32.2,32.6
33204,2022,60,19,3,21.2,23.6,28.4,32.6
33205,2022,60,20,3,23.5,24.6,27.0,32.6
33206,2022,60,21,3,22.8,24.6,28.4,32.6
33207,2022,60,22,3,13.9,20.4,30.4,32.6
33208,2022,60,23,3,16.0,21.4,30.4,32.6
33209,2022,60,24,3,15.7,21.0,29.6,32.6
33210,2022,60,25,3,20.1,23.0,28.6,32.6
33211,2022,60,26,3,24.3,25.4,28.0,32.6
33212,2022,60,27,3,25.0,26.0,28.4,32.6
33213,2022,60,28,3,23.8,25.4,29.0,32.6
33214,2022,60,29,3,21.7,24.4,30.0,32.6
33215,2022,60,30,3,24.2,25.6,28.8,32.6
33216,2022,60,31,3,22.7,24.4,28.0,32.6
33217,2022,72,1,3,18.7,20.6,24.0,32.6
33218,2022,72,2,3,14.0,18.8,25.8,32.6
33219,2022,72,3,3,15.7,19.4,25.2,32.6
