DATE,DPT,WBT,DBT,Normal_Temp,Threshold_Temp,SLP,MSLP,RH,DD,FFF,RF,Heatwave
30-07-2014,25.4,26.075,27.675,29.9,34.4,1001.3375,1002.95,87.625,26.75,10.25,10.025,0
31-07-2014,25.2375,25.525,26.125,29.9,34.4,1000.6625,1002.2875,95.0,19.0,7.5,15.5,0
01-08-2014,25.0,25.85,28.0125,29.5,34.0,1001.1,1002.7,85.0,22.625,13.5,12.8875,0
02-08-2014,24.775,25.2875,26.775,29.5,34.0,1002.4375,1004.0375,88.75,23.5,11.5,2.575,0
03-08-2014,25.2375,25.925,27.575,29.5,34.0,1002.5,1004.1125,87.25,23.0,11.75,3.2875,0
04-08-2014,25.22,25.76,27.04,29.5,34.0,1001.54,1003.14,89.8,23.8,10.4,6.2,0
05-08-2014,24.8625,25.675,27.55,29.5,34.0,1002.0625,1003.6625,85.5,24.0,12.5,0.8875,0
06-08-2014,24.775,25.65,27.375,29.5,34.0,1002.8,1004.4125,86.625,22.125,11.5,6.325,0
07-08-2014,24.475,25.35,27.35,29.5,34.0,1002.875,1004.475,84.625,25.25,11.75,1.025,0
08-08-2014,24.275,25.375,27.6,29.5,34.0,1002.875,1004.475,82.625,17.75,10.75,1.975,0
09-08-2014,24.625,25.5,27.525,29.5,34.0,1004.2375,1005.85,84.5,14.875,7.0,1.8375,0
10-08-2014,25.0875,25.95,27.975,29.5,34.0,1005.1125,1006.7125,84.75,21.25,7.5,1.15,0
11-08-2014,24.6,25.8,28.575,29.5,34.0,1004.575,1006.175,79.375,23.625,7.0,0.45,0
12-08-2014,24.5,25.6,28.17142857,29.5,34.0,1005.385714,1007.0,80.71428571,22.0,8.857142857,0.342857143,0
13-08-2014,24.2625,25.575,28.575,29.5,34.0,1006.2125,1007.6875,77.75,24.75,11.25,0.0,0
14-08-2014,24.6375,25.625,27.925,29.5,34.0,1006.35,1007.95,82.375,23.5,10.5,0.225,0
15-08-2014,24.3125,25.35,27.75,29.5,34.0,1006.0375,1007.6625,82.0,24.0,13.25,0.9,0
16-08-2014,24.2125,25.475,28.375,29.5,34.0,1006.4125,1008.0125,78.5,24.75,12.0,0.5375,0
17-08-2014,24.275,25.625,28.725,29.5,34.0,1006.625,1008.225,77.0,17.0,5.75,0.0,0
18-08-2014,24.8,25.7,27.55,29.5,34.0,1007.7875,1009.3875,86.125,5.75,2.0,0.55,0
19-08-2014,24.925,25.825,27.95,29.5,34.0,1007.6,1009.2,83.875,17.0,4.5,0.175,0
20-08-2014,25.4125,26.225,28.175,29.5,34.0,1006.05,1007.65,85.25,21.0,4.75,0.15,0
21-08-2014,25.3,26.15,28.175,29.5,34.0,1004.2375,1005.8375,84.75,16.0,4.25,3.55,0
22-08-2014,25.4625,25.875,26.85,29.5,34.0,1003.875,1005.4875,92.0,0.0,0.0,2.175,0
23-08-2014,25.2125,26.0,27.875,29.5,34.0,1004.45,1006.075,86.0,12.625,3.5,0.0875,0
24-08-2014,25.7125,26.475,28.375,29.5,34.0,1004.6125,1006.2125,86.0,8.5,2.0,0.3625,0
25-08-2014,24.9625,25.725,27.5,29.5,34.0,1005.875,1007.4875,86.375,7.375,2.0,1.825,0
26-08-2014,24.1125,24.725,26.05,29.5,34.0,1006.5,1008.1375,89.125,12.0,3.25,0.4375,0
27-08-2014,23.6625,24.45,26.1,29.5,34.0,1005.0875,1006.7,86.0,6.25,2.5,1.9625,0
28-08-2014,24.125,24.8,26.325,29.5,34.0,1004.325,1006.0,87.75,3.375,1.0,0.575,0
29-08-2014,25.275,25.925,27.4,29.5,34.0,1002.675,1004.3,88.5,7.375,2.5,0.2625,0
30-08-2014,25.35,26.125,28.075,29.5,34.0,1001.2375,1002.8375,85.625,11.375,4.25,1.0375,0
31-08-2014,25.1875,25.475,26.1,29.5,34.0,999.55,1001.175,94.875,14.125,8.0,11.925,0
01-09-2014,24.2875,24.725,25.625,30.2,34.7,997.825,1000.1375,92.25,23.125,10.5,9.0875,0
02-09-2014,25.06666667,25.53333333,26.63333333,30.2,34.7,999.9,1001.533333,91.0,19.83333333,11.66666667,4.9,0
03-09-2014,25.375,26.125,27.925,30.2,34.7,1001.8125,1003.4125,85.875,20.375,13.0,2.3375,0
04-09-2014,25.0125,25.925,28.1,30.2,34.7,1003.225,1004.825,83.875,23.0,12.75,2.375,0
05-09-2014,25.2,25.6,26.6,30.2,34.7,1004.375,1005.975,92.5,18.25,6.0,2.5375,0
06-09-2014,25.1875,26.2,28.45,30.2,34.7,1005.15,1006.75,83.125,20.875,6.5,0.075,0
07-09-2014,24.5875,25.825,28.7,30.2,34.7,1005.175,1006.775,78.875,18.0,7.5,0.0,0
08-09-2014,24.4875,25.525,27.85,30.2,34.7,1005.0125,1006.6125,82.25,27.5,8.5,0.9125,0
09-09-2014,24.8,25.6,27.425,30.2,34.7,1005.7625,1007.3625,85.625,23.625,8.25,0.65,0
10-09-2014,24.6625,25.575,27.65,30.2,34.7,1005.7875,1007.4,84.375,24.5,8.5,1.25,0
11-09-2014,24.7,25.75,28.125,30.2,34.7,1006.9625,1008.575,82.5,23.125,7.0,0.0125,0
12-09-2014,24.65,25.7,28.125,30.2,34.7,1007.7,1009.425,81.875,15.0,6.25,0.025,0
13-09-2014,24.075,25.375,28.3,30.2,34.7,1007.2,1008.8,78.375,13.5,4.25,0.05,0
14-09-2014,24.275,25.55,28.45,30.2,34.7,1006.75,1008.3875,78.875,15.75,4.5,0.0,0
15-09-2014,24.1,25.35,28.175,30.2,34.7,1006.2375,1007.8375,79.5,9.625,3.5,0.0,0
16-09-2014,23.975,25.225,28.075,30.2,34.7,1005.45,1007.075,79.0,11.375,4.0,0.0,0
17-09-2014,24.1,25.225,27.775,30.2,34.7,1005.2,1006.8,81.0,6.75,2.5,0.625,0
18-09-2014,24.525,25.35,27.225,30.2,34.7,1006.6375,1008.2375,85.375,7.375,2.0,0.0875,0
19-09-2014,24.4,25.2,26.85714286,30.2,34.7,1007.514286,1009.142857,87.14285714,7.142857143,2.285714286,0.285714286,0
20-09-2014,23.6375,24.975,27.875,30.2,34.7,1006.45,1008.0625,78.75,11.25,2.25,0.0,0
21-09-2014,23.9875,24.95,27.15,30.2,34.7,1007.0,1008.6375,83.625,6.75,1.75,1.55,0
22-09-2014,23.95,25.1,27.65,30.2,34.7,1008.175,1009.825,80.875,11.375,2.75,0.7875,0
23-09-2014,24.025,25.175,27.8,30.2,34.7,1008.1875,1009.7875,80.375,15.875,4.0,0.375,0
24-09-2014,24.2875,25.5,28.325,30.2,34.7,1008.175,1009.8,79.25,11.375,3.0,0.0,0
25-09-2014,24.75,26.0,28.975,30.2,34.7,1007.9,1009.525,78.875,12.5,3.75,0.0,0
26-09-2014,24.425,25.425,27.675,30.2,34.7,1008.9125,1010.525,83.125,8.5,1.5,0.25,0
27-09-2014,25.875,27.075,30.1,30.2,34.7,1008.8625,1010.4625,78.875,8.0,2.75,0.0,0
28-09-2014,24.4125,26.275,30.575,30.2,34.7,1008.4625,1010.0125,71.75,6.25,2.0,0.0,0
29-09-2014,25.375,26.925,30.625,30.2,34.7,1008.225,1009.825,75.125,4.5,2.25,0.0,0
30-09-2014,25.07142857,26.48571429,29.88571429,30.2,34.7,1008.228571,1009.828571,76.85714286,6.571428571,2.285714286,2.428571429,0
01-10-2014,24.3,25.54285714,28.42857143,33.1,37.6,1009.371429,1010.985714,78.85714286,8.428571429,2.857142857,0.057142857,0
02-10-2014,23.8625,25.55,29.375,33.1,37.6,1008.6125,1010.25,73.125,8.5,2.0,0.0,0
03-10-2014,24.15,25.975,30.225,33.1,37.6,1007.85,1009.45,70.875,7.625,2.0,0.0,0
04-10-2014,24.675,26.2,29.8,33.1,37.6,1008.9875,1010.5875,74.625,8.0,2.5,0.0,0
05-10-2014,24.475,26.0,29.525,33.1,37.6,1009.4,1011.0375,75.375,17.0,4.5,0.0,0
06-10-2014,24.41428571,25.85714286,29.22857143,33.1,37.6,1009.157143,1010.757143,76.14285714,9.714285714,2.571428571,0.0,0
07-10-2014,24.375,25.475,28.05,33.1,37.6,1007.1,1008.7125,81.0,10.75,3.0,0.5,0
08-10-2014,23.34285714,24.6,27.37142857,33.1,37.6,1007.385714,1009.014286,79.28571429,9.428571429,2.857142857,0.085714286,0
09-10-2014,24.32857143,25.85714286,29.68571429,33.1,37.6,1007.042857,1008.614286,73.85714286,4.428571429,2.285714286,0.0,0
10-10-2014,24.8125,26.075,29.1,33.1,37.6,1006.225,1007.8375,78.5,12.5,3.75,0.0,0
11-10-2014,24.025,25.675,29.4,33.1,37.6,1005.4,1007.0,74.625,12.5,4.25,0.0,0
12-10-2014,22.725,24.925,29.675,33.1,37.6,1004.975,1006.575,70.0,13.5,3.25,0.0,0
13-10-2014,23.98571429,25.54285714,29.08571429,33.1,37.6,1004.442857,1005.942857,75.57142857,8.428571429,2.571428571,0.0,0
14-10-2014,24.4375,25.625,28.45,33.1,37.6,1006.975,1008.575,79.75,11.5,3.5,0.0,0
15-10-2014,24.4,25.9,29.375,33.1,37.6,1008.75,1010.375,76.25,13.0,3.25,0.0,0
16-10-2014,24.525,26.325,30.575,33.1,37.6,1008.45,1010.05,72.375,12.0,3.25,0.0,0
17-10-2014,24.575,26.3,30.35,33.1,37.6,1008.825,1010.425,72.875,9.0,3.5,0.0,0
18-10-2014,23.5625,25.475,29.775,33.1,37.6,1008.375,1009.9875,70.875,15.375,3.5,0.0,0
19-10-2014,22.75,24.825,29.325,33.1,37.6,1008.0,1009.6,69.5,11.5,2.5,0.0,0
20-10-2014,23.5625,25.575,30.125,33.1,37.6,1008.4625,1010.0625,69.625,8.5,3.25,0.025,0
21-10-2014,22.8375,25.25,30.325,33.1,37.6,1009.675,1011.2875,66.625,9.75,4.0,0.0,0
22-10-2014,22.75,25.2,30.475,33.1,37.6,1010.05,1011.6625,65.75,9.625,3.5,0.0,0
23-10-2014,20.7875,24.0,30.225,33.1,37.6,1009.4375,1011.05,60.25,8.625,3.25,0.0,0
24-10-2014,20.72857143,23.62857143,29.25714286,33.1,37.6,1008.228571,1009.771429,62.14285714,5.857142857,2.285714286,0.0,0
25-10-2014,17.8875,21.35,27.1,33.1,37.6,1009.025,1010.6625,58.0,6.5,7.25,0.025,0
26-10-2014,18.7875,21.775,27.125,33.1,37.6,1010.7,1012.325,60.75,4.5,1.75,0.0,0
27-10-2014,21.04285714,22.97142857,26.74285714,33.1,37.6,1011.485714,1013.128571,71.71428571,0.0,0.0,0.0,0
28-10-2014,21.1875,23.375,27.775,33.1,37.6,1010.35,1012.025,69.875,6.75,2.0,0.0,0
29-10-2014,20.0,22.57142857,27.25714286,33.1,37.6,1010.171429,1011.828571,69.0,7.142857143,3.142857143,0.0,0
30-10-2014,19.225,22.3,27.575,33.1,37.6,1009.3,1010.9375,65.5,8.5,3.25,0.0,0
31-10-2014,18.4125,21.75,27.55,33.1,37.6,1009.4,1011.05,61.375,9.125,3.0,0.0,0
01-11-2014,19.9,22.675,27.7,33.4,37.9,1009.3,1010.825,66.625,9.75,2.75,0.0,0
02-11-2014,18.875,22.15,28.05,33.4,37.9,1010.3,1011.925,61.375,12.125,3.25,0.0,0
03-11-2014,19.05,22.425,28.625,33.4,37.9,1010.325,1011.9625,60.0,9.75,3.75,0.0,0
04-11-2014,20.1375,23.0,28.375,33.4,37.9,1010.15,1011.75,64.75,9.625,2.5,0.0,0
05-11-2014,19.975,22.75,27.975,33.4,37.9,1011.05,1012.6875,65.25,7.875,1.75,0.0,0
06-11-2014,21.3,23.6,28.225,33.4,37.9,1010.3125,1011.9,67.875,22.0,4.75,0.0,0
07-11-2014,19.15714286,21.74285714,26.48571429,33.4,37.9,1009.957143,1011.614286,66.42857143,20.0,4.0,0.0,0
08-11-2014,18.8125,21.975,27.775,33.4,37.9,1010.1,1011.75,60.125,12.125,5.0,0.0,0
09-11-2014,18.0,21.75,28.05,33.4,37.9,1009.9375,1011.5625,58.75,10.75,3.25,0.0,0
10-11-2014,18.725,22.375,28.925,33.4,37.9,1008.5375,1010.1375,55.875,9.125,3.375,0.0,0
11-11-2014,22.675,24.725,29.125,33.4,37.9,1007.8625,1009.4875,69.875,8.5,2.5,0.0,0
12-11-2014,23.675,25.375,29.2,33.4,37.9,1008.6125,1010.2125,74.0,6.75,2.25,0.0,0
13-11-2014,22.6875,25.0,29.975,33.4,37.9,1009.2375,1010.8625,67.0,10.75,4.0,0.0,0
14-11-2014,21.7375,24.1,28.95,33.4,37.9,1011.2125,1012.825,65.875,4.625,7.0,0.0,0
15-11-2014,23.0,24.05,26.275,33.4,37.9,1010.9125,1012.5625,82.5,4.0,3.25,0.7125,0
16-11-2014,22.8125,24.55,28.3,33.4,37.9,1010.4,1012.0625,72.75,9.125,3.0,0.0,0
17-11-2014,22.7125,24.75,29.15,33.4,37.9,1010.3375,1011.95,69.125,11.625,2.75,0.0125,0
18-11-2014,23.425,25.275,29.4,33.4,37.9,1011.1875,1012.8125,71.75,8.5,3.0,0.0,0
19-11-2014,22.85,25.0,29.7,33.4,37.9,1010.9375,1012.575,67.75,8.5,3.25,0.0,0
20-11-2014,20.7,23.55,29.05,33.4,37.9,1010.5875,1012.1875,63.25,12.375,2.5,0.0,0
21-11-2014,19.2625,22.125,27.375,33.4,37.9,1010.325,1011.95,63.375,11.875,2.75,0.0,0
22-11-2014,19.74285714,22.14285714,26.68571429,33.4,37.9,1009.257143,1010.914286,69.0,9.142857143,3.714285714,0.0,0
23-11-2014,20.1875,22.475,26.85,33.4,37.9,1009.0375,1010.65,69.625,11.875,2.75,0.0,0
24-11-2014,18.7125,21.95,27.875,33.4,37.9,1009.7,1011.3375,59.75,5.125,3.25,0.0,0
25-11-2014,18.3625,21.825,27.85,33.4,37.9,1010.1125,1011.7375,59.625,11.125,4.25,0.0,0
26-11-2014,17.8875,21.45,27.45,33.4,37.9,1008.4,1010.0125,59.75,11.375,4.25,0.0,0
27-11-2014,17.025,20.3,25.75,33.4,37.9,1008.25,1009.9,62.5,5.75,2.5,0.0,0
28-11-2014,18.1,20.975,25.975,33.4,37.9,1009.6125,1011.25,66.0,8.5,3.25,0.0,0
29-11-2014,18.375,20.975,25.425,33.4,37.9,1010.0375,1011.675,68.875,9.625,2.75,0.0,0
30-11-2014,16.57142857,20.45714286,26.62857143,33.4,37.9,1010.242857,1011.857143,59.14285714,10.42857143,3.142857143,0.0,0
01-12-2014,14.6125,19.15,25.875,31.9,36.4,1010.05,1011.675,53.875,10.75,3.75,0.0,0
02-12-2014,15.7125,19.875,26.15,31.9,36.4,1010.2875,1011.9375,55.375,5.25,2.5,0.0,0
03-12-2014,17.45,20.925,26.875,31.9,36.4,1010.5875,1012.2125,58.625,14.875,5.5,0.0,0
04-12-2014,18.2375,21.275,26.65,31.9,36.4,1010.45,1012.075,62.25,13.0,3.0,0.0,0
05-12-2014,14.5125,19.5,27.0,31.9,36.4,1010.7125,1012.35,48.875,14.0,4.25,0.0,0
06-12-2014,15.0625,19.625,26.325,31.9,36.4,1010.45,1012.0625,55.125,11.25,3.75,0.0,0
07-12-2014,15.22857143,19.11428571,24.82857143,31.9,36.4,1010.457143,1012.1,60.85714286,11.42857143,3.714285714,0.0,0
08-12-2014,16.15,19.5,24.8,31.9,36.4,1010.0625,1011.7,63.5,1.375,0.75,0.0,0
09-12-2014,17.3375,20.25,25.175,31.9,36.4,1010.6,1012.2125,65.375,12.25,3.25,0.0,0
10-12-2014,19.8625,21.925,25.9,31.9,36.4,1009.9375,1011.5875,70.375,8.5,2.25,0.0,0
11-12-2014,20.87142857,22.54285714,25.34285714,31.9,36.4,1009.557143,1011.2,78.85714286,3.857142857,0.857142857,0.0,0
12-12-2014,23.45,24.525,26.9,31.9,36.4,1010.05,1011.6875,82.25,6.75,1.75,0.0,0
13-12-2014,21.6,23.1,26.125,31.9,36.4,1011.225,1012.925,77.0,13.875,8.0,0.1875,0
14-12-2014,12.6,17.475,23.675,31.9,36.4,1012.4,1014.0375,54.875,14.125,6.5,0.0,0
15-12-2014,9.114285714,14.8,21.34285714,31.9,36.4,1012.371429,1014.014286,49.42857143,9.857142857,4.0,0.0,0
16-12-2014,10.725,17.175,25.275,31.9,36.4,1012.4875,1014.125,41.75,8.375,8.0,0.0,0
17-12-2014,11.6125,17.3,24.625,31.9,36.4,1013.0,1014.65,45.0,8.75,9.25,0.0,0
18-12-2014,11.125,16.825,24.175,31.9,36.4,1013.125,1014.8,45.875,7.875,7.25,0.0,0
19-12-2014,10.4875,17.225,25.575,31.9,36.4,1013.7125,1015.2125,40.125,12.125,8.0,0.0,0
20-12-2014,13.675,18.4,24.975,31.9,36.4,1012.275,1013.9375,52.75,7.125,3.25,0.0,0
21-12-2014,14.975,18.825,24.5,31.9,36.4,1010.2125,1011.875,59.25,5.25,3.0,0.0,0
22-12-2014,13.9,17.85,23.4,31.9,36.4,1009.6875,1011.3375,59.625,0.625,1.0,0.0,0
23-12-2014,14.65,17.775,22.375,31.9,36.4,1010.725,1012.375,65.0,12.5,3.75,0.0,0
24-12-2014,16.2875,18.825,22.825,31.9,36.4,1012.225,1013.9125,70.625,13.25,3.25,0.0,0
25-12-2014,16.6125,19.025,22.975,31.9,36.4,1012.2,1013.875,70.875,13.0,3.75,0.0,0
26-12-2014,13.625,18.3,24.95,31.9,36.4,1011.2,1012.875,52.125,10.875,5.75,0.0,0
27-12-2014,10.8375,17.025,24.875,31.9,36.4,1011.15,1012.8,42.75,17.5,8.75,0.0,0
28-12-2014,10.9,16.575,23.675,31.9,36.4,1011.4375,1013.0875,47.375,6.375,4.5,0.0,0
29-12-2014,12.1875,16.85,23.0,31.9,36.4,1009.4375,1011.1,53.875,13.375,5.5,0.0,0
30-12-2014,17.45,19.35,22.55,31.9,36.4,1007.4,1009.025,74.125,7.375,1.75,0.0,0
31-12-2014,14.85,17.975,22.5,31.9,36.4,1007.6125,1009.2875,64.5,20.25,5.25,0.0,0
01-01-2015,14.575,17.55,21.9,30.4,34.9,1008.1625,1009.825,64.625,18.875,5.75,0.0,0
02-01-2015,16.1875,18.45,22.175,30.4,34.9,1010.7125,1012.35,70.375,11.875,3.0,0.0,0
03-01-2015,16.9,19.125,22.65,30.4,34.9,1012.15,1013.8125,72.125,8.5,2.5,0.0,0
04-01-2015,17.0,19.5625,23.9,30.4,34.9,1012.0875,1013.7125,67.625,12.0,4.0,0.0,0
05-01-2015,16.3625,20.05,26.025,30.4,34.9,1011.775,1013.425,56.25,11.5,7.75,0.0,0
06-01-2015,17.5125,20.025,24.25,30.4,34.9,1012.0,1013.6625,68.5,8.0,3.0,0.0,0
07-01-2015,15.0625,18.275,23.0,30.4,34.9,1011.95,1013.575,64.75,12.5,3.5,0.0,0
08-01-2015,13.5375,17.225,22.45,30.4,34.9,1012.0125,1013.6875,59.375,11.875,2.75,0.0,0
09-01-2015,10.38571429,16.68571429,24.11428571,30.4,34.9,1013.328571,1014.985714,45.57142857,7.857142857,4.857142857,0.0,0
10-01-2015,11.7375,16.65,23.075,30.4,34.9,1013.775,1015.425,52.5,13.0,5.0,0.0,0
11-01-2015,12.5,16.925,22.8,30.4,34.9,1013.2625,1014.925,55.75,7.875,3.0,0.0,0
12-01-2015,12.7,16.925,22.625,30.4,34.9,1012.9625,1014.5875,57.125,16.875,4.75,0.0,0
13-01-2015,13.2625,17.125,22.525,30.4,34.9,1011.85,1013.4875,60.125,11.875,4.0,0.0,0
14-01-2015,13.8625,17.2,21.7,30.4,34.9,1011.2125,1012.8625,63.25,16.5,3.5,0.0,0
15-01-2015,14.4625,17.675,22.425,30.4,34.9,1011.275,1012.8875,64.75,11.875,4.25,0.0,0
16-01-2015,15.3125,18.2,22.575,30.4,34.9,1011.9875,1013.675,66.75,16.625,3.75,0.0,0
17-01-2015,14.0125,17.75,23.175,30.4,34.9,1012.5,1014.5625,60.0,13.625,5.25,0.0,0
18-01-2015,14.4625,18.0375,23.2,30.4,34.9,1012.0,1013.65,61.75,13.5,6.0,0.0,0
19-01-2015,17.2875,19.375,22.75,30.4,34.9,1011.425,1013.0875,74.25,6.75,2.5,0.0,0
20-01-2015,16.95,19.425,23.275,30.4,34.9,1013.1125,1014.7375,71.125,8.0,1.75,0.0,0
21-01-2015,15.35,18.425,23.05,30.4,34.9,1014.625,1016.275,65.375,12.5,4.5,0.0,0
22-01-2015,17.2875,19.55,23.3,30.4,34.9,1014.925,1016.575,70.0,16.75,6.5,0.0,0
23-01-2015,15.91428571,18.88571429,23.51428571,30.4,34.9,1012.7,1014.314286,63.14285714,19.71428571,6.857142857,0.0,0
24-01-2015,17.0375,19.475,23.5,30.4,34.9,1012.475,1014.15,68.0,18.625,6.25,0.0,0
25-01-2015,16.6,19.5,23.95,30.4,34.9,1013.775,1015.425,67.0,13.25,5.0,0.0,0
26-01-2015,15.6875,18.575,23.05,30.4,34.9,1013.5,1015.1125,64.25,25.5,7.25,0.0,0
27-01-2015,14.7,17.85,22.45,30.4,34.9,1012.0125,1013.7125,63.0,22.25,6.75,0.0,0
28-01-2015,17.275,19.425,23.075,30.4,34.9,1010.2375,1011.8625,71.5,17.0,4.25,0.0,0
29-01-2015,16.71428571,19.22857143,23.37142857,30.4,34.9,1011.214286,1012.885714,68.57142857,22.71428571,6.857142857,0.0,0
30-01-2015,16.2375,19.525,24.775,30.4,34.9,1012.6,1014.2375,61.5,10.125,3.0,0.0,0
31-01-2015,13.17142857,19.08571429,27.68571429,30.4,34.9,1012.528571,1014.157143,42.0,15.28571429,7.428571429,0.0,0
01-02-2015,15.35,19.05,24.65,31.1,35.6,1012.3375,1014.0,60.125,11.875,4.25,0.0,0
02-02-2015,16.6125,19.275,23.6,31.1,35.6,1012.6625,1014.3125,67.125,10.125,4.0,0.0,0
03-02-2015,14.9875,18.425,24.15,31.1,35.6,1014.7375,1016.375,59.375,19.75,4.5,0.0,0
04-02-2015,15.6625,19.375,25.175,31.1,35.6,1014.175,1015.8375,59.75,8.75,4.5,0.0,0
05-02-2015,15.5375,19.375,25.225,31.1,35.6,1012.3875,1014.0125,59.625,17.0,6.25,0.0,0
06-02-2015,15.15,18.975,24.7,31.1,35.6,1011.8875,1013.5375,59.75,10.125,3.25,0.0,0
07-02-2015,18.075,20.225,23.775,31.1,35.6,1011.425,1013.075,73.375,11.0,3.0,0.0,0
08-02-2015,16.725,19.275,23.35,31.1,35.6,1012.175,1013.8375,68.75,15.875,7.25,0.0,0
09-02-2015,13.6,17.825,23.75,31.1,35.6,1011.3625,1013.0125,56.625,13.0,6.25,0.0,0
10-02-2015,16.6,20.175,25.95,31.1,35.6,1011.45,1013.125,58.875,19.125,9.0,0.0,0
11-02-2015,16.9125,19.6,24.075,31.1,35.6,1011.6375,1013.3,66.875,16.375,5.75,0.0,0
12-02-2015,15.1375,18.775,24.375,31.1,35.6,1011.3625,1013.0375,60.25,12.5,25.375,0.0,0
13-02-2015,15.9375,19.225,24.35,31.1,35.6,1010.9375,1012.6125,63.875,11.5,3.75,0.0,0
14-02-2015,16.0625,19.4,24.375,31.1,35.6,1010.3375,1012.0,64.875,7.375,2.0,0.0,0
15-02-2015,17.4125,19.925,24.025,31.1,35.6,1010.5875,1012.2625,69.75,21.25,7.25,0.0,0
16-02-2015,17.075,19.8,24.225,31.1,35.6,1011.1625,1012.8125,68.0,12.5,5.25,0.0,0
17-02-2015,17.325,20.1,24.65,31.1,35.6,1010.8375,1012.4875,68.5,8.5,2.5,0.0,0
18-02-2015,19.5375,21.15,24.2,31.1,35.6,1009.9125,1011.575,77.125,15.125,5.0,0.0,0
19-02-2015,18.7125,20.925,24.725,31.1,35.6,1009.8,1011.45,72.875,16.25,5.0,0.0,0
20-02-2015,18.35,20.6,24.6,31.1,35.6,1010.325,1011.9875,70.875,15.625,5.25,0.0,0
21-02-2015,15.9625,20.55,27.65,31.1,35.6,1009.725,1011.375,57.25,8.625,3.25,0.0,0
22-02-2015,14.3875,20.0,28.5,31.1,35.6,1010.325,1011.975,45.5,10.75,4.75,0.0,0
23-02-2015,18.3875,21.4,26.575,31.1,35.6,1010.5875,1012.2375,64.25,9.375,3.25,0.0,0
24-02-2015,21.125,23.175,27.25,31.1,35.6,1009.375,1011.0,71.25,14.375,5.5,0.0,0
25-02-2015,19.0875,21.725,26.3,31.1,35.6,1009.0,1010.65,66.875,23.375,8.5,0.0,0
26-02-2015,17.9,19.84,23.08,31.1,35.6,1009.24,1010.92,73.8,7.4,3.2,0.0,0
27-02-2015,16.8625,19.275,23.225,31.1,35.6,1009.025,1010.675,68.75,15.875,6.25,0.0,0
28-02-2015,18.7,20.1,22.475,31.1,35.6,1008.5375,1010.2125,80.625,13.375,11.25,0.8,0
01-03-2015,18.21666667,19.96666667,22.96666667,32.6,37.1,1007.05,1008.716667,75.33333333,15.5,9.666666667,0.483333333,0
02-03-2015,16.575,19.3,23.625,32.6,37.1,1011.175,1012.85,65.75,22.875,10.0,0.45,0
03-03-2015,13.9375,17.225,21.85,32.6,37.1,1012.425,1014.0375,63.875,13.0,4.25,0.0,0
04-03-2015,14.84285714,17.88571429,22.42857143,32.6,37.1,1011.514286,1013.185714,64.57142857,18.0,6.285714286,0.0,0
05-03-2015,15.475,18.65,23.575,32.6,37.1,1011.0125,1012.675,63.25,13.5,3.0,0.0,0
06-03-2015,17.4375,20.375,25.425,32.6,37.1,1011.7,1013.3625,63.0,20.875,6.0,0.0,0
07-03-2015,17.6,20.6,25.725,32.6,37.1,1011.2625,1012.8875,63.5,12.5,4.5,0.0,0
08-03-2015,19.15,21.525,25.85,32.6,37.1,1011.5875,1013.275,68.75,21.5,6.75,0.0,0
09-03-2015,17.8375,21.2,27.025,32.6,37.1,1012.0125,1013.675,59.0,21.5,7.0,0.0,0
10-03-2015,18.95,21.85,26.9,32.6,37.1,1011.7625,1013.4125,63.25,9.0,3.5,0.0,0
11-03-2015,19.62857143,22.4,27.6,32.6,37.1,1011.385714,1013.057143,63.85714286,4.571428571,1.714285714,0.0,0
12-03-2015,19.575,23.15,29.95,32.6,37.1,1011.125,1012.7625,54.875,15.75,5.75,0.0,0
13-03-2015,19.8875,23.05,29.125,32.6,37.1,1009.975,1011.6125,58.125,11.875,3.75,0.0,0
14-03-2015,21.15714286,23.2,27.22857143,32.6,37.1,1010.857143,1012.528571,70.42857143,15.57142857,6.0,0.242857143,0
15-03-2015,21.075,22.85,26.375,32.6,37.1,1012.0125,1013.675,73.625,18.875,6.25,0.0,0
16-03-2015,19.0875,21.65,26.225,32.6,37.1,1013.375,1015.075,66.0,20.625,6.5,0.0,0
17-03-2015,16.3,20.05,26.125,32.6,37.1,1012.2,1013.8625,56.875,21.25,7.0,0.0,0
18-03-2015,17.0875,20.675,26.725,32.6,37.1,1008.8875,1010.525,59.5,13.125,3.625,0.0,0
19-03-2015,17.475,21.35,28.1,32.6,37.1,1008.8625,1010.5125,55.125,13.125,6.5,0.0,0
20-03-2015,17.825,21.875,29.0,32.6,37.1,1009.65,1011.275,53.875,7.875,3.0,0.0,0
21-03-2015,20.4,23.3,28.925,32.6,37.1,1010.35,1011.975,61.75,12.0,4.75,0.0,0
22-03-2015,21.2125,24.05,29.475,32.6,37.1,1010.075,1011.7125,64.0,11.0,3.0,0.0,0
23-03-2015,22.875,24.9,29.3,32.6,37.1,1008.825,1010.45,70.125,20.0,4.5,0.0,0
24-03-2015,20.925,23.525,28.675,32.6,37.1,1007.775,1009.425,63.625,19.5,6.75,0.0,0
25-03-2015,19.6125,23.675,31.45,32.6,37.1,1007.2875,1008.9,52.25,18.125,7.25,0.0,0
26-03-2015,24.71428571,26.34285714,30.22857143,32.6,37.1,1009.357143,1010.971429,73.14285714,17.42857143,9.142857143,0.0,0
27-03-2015,25.575,26.775,29.7,32.6,37.1,1010.4,1012.05,78.875,20.375,7.0,0.0,0
